lifestage,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
Prawn_chip,GO:0003991,0.00846248346107942,1,2,2,acetylglutamate kinase activity,MF
Prawn_chip,GO:0003868,0.00846379866091153,1,2,2,4-hydroxyphenylpyruvate dioxygenase activity,MF
Prawn_chip,GO:0004018,0.00847672687784785,1,2,2,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity",MF
Prawn_chip,GO:0004748,0.00847813971929207,1,2,2,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",MF
Prawn_chip,GO:0004587,0.00848430555891656,1,2,2,ornithine-oxo-acid transaminase activity,MF
Prawn_chip,GO:0030371,0.0085435133344983,1,2,2,translation repressor activity,MF
Prawn_chip,GO:0016409,0.00877797445017896,0.998190096111485,6,23,palmitoyltransferase activity,MF
Prawn_chip,GO:0051087,0.00908376107912219,0.998914946565179,4,11,chaperone binding,MF
Prawn_chip,GO:0004449,0.0113046276307857,0.999204797252996,3,6,isocitrate dehydrogenase (NAD+) activity,MF
Prawn_chip,GO:0008168,0.0121844317007562,0.994545589537703,16,106,methyltransferase activity,MF
Prawn_chip,GO:0017150,0.0131288002202132,0.998248402567927,4,11,tRNA dihydrouridine synthase activity,MF
Prawn_chip,GO:0003956,0.0147797605669906,0.999627963817243,2,3,NAD(P)+-protein-arginine ADP-ribosyltransferase activity,MF
Prawn_chip,GO:0003725,0.0160292113878927,0.999578448910213,2,3,double-stranded RNA binding,MF
Prawn_chip,GO:0005515,0.0170910023308452,0.985329682641865,351,3720,protein binding,MF
Prawn_chip,GO:0017064,0.0176044247255118,0.999512909365039,2,3,fatty acid amide hydrolase activity,MF
Prawn_chip,GO:0003777,0.017888632183032,0.992433663314034,13,78,microtubule motor activity,MF
Prawn_chip,GO:0003723,0.0231337251251175,0.986081384122233,30,239,RNA binding,MF
Prawn_chip,GO:0016773,0.0237356865308993,0.997407158217988,3,8,"phosphotransferase activity, alcohol group as acceptor",MF
Prawn_chip,GO:0003953,0.0238425869604354,0.999221345984069,2,3,NAD+ nucleosidase activity,MF
Prawn_chip,GO:0004631,0.0273023141788668,0.998657300159958,2,4,phosphomevalonate kinase activity,MF
Prawn_chip,GO:0032217,0.0300682273688531,0.998440744440649,2,4,riboflavin transmembrane transporter activity,MF
Prawn_chip,GO:0003824,0.030395022334393,0.982882762938705,22,176,catalytic activity,MF
Prawn_chip,GO:0004659,0.0307747917894669,0.998383538605226,2,4,prenyltransferase activity,MF
Prawn_chip,GO:0017017,0.0308271040345468,0.998379273148459,2,4,MAP kinase tyrosine/serine/threonine phosphatase activity,MF
Prawn_chip,GO:0003697,0.0324704899046715,0.992013761108471,5,23,single-stranded DNA binding,MF
Prawn_chip,GO:0016972,0.0327929491394039,0.998216005960351,2,4,thiol oxidase activity,MF
Prawn_chip,GO:0005096,0.0345571411730236,0.988724056256483,7,35,GTPase activator activity,MF
Prawn_chip,GO:0009374,0.0355535836105152,0.997977111254633,2,4,biotin binding,MF
Prawn_chip,GO:0001671,0.0401595553724898,0.997554273401129,2,4,ATPase activator activity,MF
Prawn_chip,GO:0000166,0.048759249061028,0.984435927332631,6,31,nucleotide binding,MF
Prawn_chip,GO:0070122,0.0488536342180639,0.989159488414218,4,16,isopeptidase activity,MF
Early_gastrula,GO:0006334,5.71019875328093e-19,1,28,41,nucleosome assembly,BP
Early_gastrula,GO:0006355,1.39674266067364e-14,1,91,465,"regulation of transcription, DNA-templated",BP
Early_gastrula,GO:0006265,2.65843862619365e-6,0.999999944509311,6,8,DNA topological change,BP
Early_gastrula,GO:0008033,7.00541373791951e-6,0.999999232021767,10,25,tRNA processing,BP
Early_gastrula,GO:0042254,2.01136822581708e-5,0.999998246550927,8,18,ribosome biogenesis,BP
Early_gastrula,GO:0000413,4.3783479689116e-5,0.999995525674068,8,20,protein peptidyl-prolyl isomerization,BP
Early_gastrula,GO:0006471,6.18885720533635e-5,0.99999782788581,5,8,protein ADP-ribosylation,BP
Early_gastrula,GO:0006275,1.55438603138472e-4,0.999997492096756,4,5,regulation of DNA replication,BP
Early_gastrula,GO:0006281,2.25307893821221e-4,0.999931149479549,17,87,DNA repair,BP
Early_gastrula,GO:0009408,3.72993689932127e-4,1,3,3,response to heat,BP
Early_gastrula,GO:0000398,3.9672586584983e-4,0.999929370208801,9,31,"mRNA splicing, via spliceosome",BP
Early_gastrula,GO:0006352,4.93119427009244e-4,0.9999513151153,6,14,"DNA-templated transcription, initiation",BP
Early_gastrula,GO:0006396,5.57837588863347e-4,0.999868492176259,11,49,RNA processing,BP
Early_gastrula,GO:0006457,7.5388048435127e-4,0.999801129964507,12,55,protein folding,BP
Early_gastrula,GO:0006364,8.94444131694745e-4,0.999866225794822,7,22,rRNA processing,BP
Early_gastrula,GO:0006397,0.00126343555268394,0.999724411959901,9,38,mRNA processing,BP
Early_gastrula,GO:0001522,0.00201824175229855,0.999783166760919,5,13,pseudouridine synthesis,BP
Early_gastrula,GO:0006351,0.00245009586060475,0.999403694388275,9,41,"transcription, DNA-templated",BP
Early_gastrula,GO:0046654,0.00393955479327032,0.999841524980004,3,5,tetrahydrofolate biosynthetic process,BP
Early_gastrula,GO:0006164,0.00504157253695302,0.999737618967031,3,6,purine nucleotide biosynthetic process,BP
Early_gastrula,GO:0009152,0.00529644242933349,1,2,2,purine ribonucleotide biosynthetic process,BP
Early_gastrula,GO:0007051,0.00580938455037038,1,2,2,spindle organization,BP
Early_gastrula,GO:0031145,0.0112920463344366,1,2,2,anaphase-promoting complex-dependent catabolic process,BP
Early_gastrula,GO:0000012,0.0129982363977203,0.999694629989118,2,3,single strand break repair,BP
Early_gastrula,GO:0042274,0.0147139488870306,0.999630506445498,2,3,ribosomal small subunit biogenesis,BP
Early_gastrula,GO:0034508,0.0152633884366414,0.999609058643445,2,3,centromere complex assembly,BP
Early_gastrula,GO:0016570,0.0156705473943632,0.999592885974904,2,3,histone modification,BP
Early_gastrula,GO:0006261,0.0186033152992321,0.999469596090905,2,3,DNA-dependent DNA replication,BP
Early_gastrula,GO:0051276,0.0201938758214606,0.999026134600059,2,5,chromosome organization,BP
Early_gastrula,GO:0006367,0.0204140708396958,0.996660989212391,4,14,transcription initiation from RNA polymerase II promoter,BP
Early_gastrula,GO:0140021,0.0222529951538486,0.99930030097968,2,3,mitochondrial ADP transmembrane transport,BP
Early_gastrula,GO:1990544,0.0222529951538486,0.99930030097968,2,3,mitochondrial ATP transmembrane transport,BP
Early_gastrula,GO:0042779,0.022765792352185302,0.999275166595213,2,3,tRNA 3'-trailer cleavage,BP
Early_gastrula,GO:0043486,0.0235872282072885,0.999234231752938,2,3,histone exchange,BP
Early_gastrula,GO:0006913,0.0267339936881386,0.99870030345759,2,4,nucleocytoplasmic transport,BP
Early_gastrula,GO:0006614,0.0275081608239965,0.996678215419498,3,9,SRP-dependent cotranslational protein targeting to membrane,BP
Early_gastrula,GO:0006189,0.0282825262836845,0.998581901400276,2,4,'de novo' IMP biosynthetic process,BP
Early_gastrula,GO:0051225,0.0283132486299627,0.996343291591979,3,11,spindle assembly,BP
Early_gastrula,GO:0006099,0.0303932614085121,0.994150056975322,4,17,tricarboxylic acid cycle,BP
Early_gastrula,GO:0009113,0.0308609805456883,0.998376494163018,2,4,purine nucleobase biosynthetic process,BP
Early_gastrula,GO:0032981,0.0310158436538291,0.998363834621308,2,4,mitochondrial respiratory chain complex I assembly,BP
Early_gastrula,GO:0015671,0.0334285837429153,0.99816197083099,2,4,oxygen transport,BP
Early_gastrula,GO:0000244,0.037820819072056,1,1,1,spliceosomal tri-snRNP complex assembly,BP
Early_gastrula,GO:0006403,0.037820819072056,1,1,1,RNA localization,BP
Early_gastrula,GO:0006122,0.0407852917431756,0.997494523207993,2,4,"mitochondrial electron transport, ubiquinol to cytochrome c",BP
Early_gastrula,GO:0006357,0.0418110407387122,0.986992824297819,6,35,regulation of transcription by RNA polymerase II,BP
Early_gastrula,GO:0017121,0.0463631531244889,0.996473656106582,2,5,plasma membrane phospholipid scrambling,BP
Early_gastrula,GO:0044782,0.0480984602142621,1,1,1,cilium organization,BP
Early_gastrula,GO:0000786,4.59024873649901e-22,1,32,46,nucleosome,CC
Early_gastrula,GO:0005634,3.78644792406093e-15,1,76,379,nucleus,CC
Early_gastrula,GO:0071011,5.36168622665132e-4,1,3,3,precatalytic spliceosome,CC
Early_gastrula,GO:1990904,0.00231683897006637,0.999751095907573,5,12,ribonucleoprotein complex,CC
Early_gastrula,GO:0005667,0.00608025156387235,0.999077882212185,5,17,transcription regulator complex,CC
Early_gastrula,GO:0070176,0.00614451886656316,1,2,2,DRM complex,CC
Early_gastrula,GO:0005665,0.00853904705092735,1,2,2,"RNA polymerase II, core complex",CC
Early_gastrula,GO:0005694,0.00896583873562695,0.998876709338973,4,13,chromosome,CC
Early_gastrula,GO:0070652,0.0103783844264255,0.999223048411147,3,7,HAUS complex,CC
Early_gastrula,GO:0030127,0.0127954303667451,0.999701917555463,2,3,COPII vesicle coat,CC
Early_gastrula,GO:0005765,0.0150432460410665,0.998703597373443,3,7,lysosomal membrane,CC
Early_gastrula,GO:0016593,0.0156705473943632,0.999592885974904,2,3,Cdc73/Paf1 complex,CC
Early_gastrula,GO:0048500,0.0174908080793286,0.999517745996434,2,3,signal recognition particle,CC
Early_gastrula,GO:0005750,0.0233350356645655,0.999246886955395,2,3,mitochondrial respiratory chain complex III,CC
Early_gastrula,GO:0030117,0.0349037653154598,0.995105229714887,3,11,membrane coat,CC
Early_gastrula,GO:0005643,0.0372703405005002,0.994635362758283,3,11,nuclear pore,CC
Early_gastrula,GO:0005682,0.037820819072056,1,1,1,U5 snRNP,CC
Early_gastrula,GO:0071005,0.037820819072056,1,1,1,U2-type precatalytic spliceosome,CC
Early_gastrula,GO:0005663,0.0475301386978508,1,1,1,DNA replication factor C complex,CC
Early_gastrula,GO:0003677,3.31706288070454e-27,1,149,690,DNA binding,MF
Early_gastrula,GO:0003676,1.17891366478457e-8,1,157,1224,nucleic acid binding,MF
Early_gastrula,GO:0003723,6.71350583296873e-7,0.999999757553557,40,239,RNA binding,MF
Early_gastrula,GO:0003700,3.79507070966447e-6,0.99999855750256506,37,201,DNA-binding transcription factor activity,MF
Early_gastrula,GO:0000981,1.49072465525936e-5,0.99999461986011,30,149,"DNA-binding transcription factor activity, RNA polymerase II-specific",MF
Early_gastrula,GO:0003918,2.21995972352106e-4,1,3,3,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",MF
Early_gastrula,GO:0003755,3.29404130152541e-4,0.999928312159178,11,44,peptidyl-prolyl cis-trans isomerase activity,MF
Early_gastrula,GO:0046982,3.58901680919959e-4,0.999921356427383,11,43,protein heterodimerization activity,MF
Early_gastrula,GO:0017150,4.25888577293318e-4,0.999970344823942,5,11,tRNA dihydrouridine synthase activity,MF
Early_gastrula,GO:0003956,8.09599476188195e-4,1,3,3,NAD(P)+-protein-arginine ADP-ribosyltransferase activity,MF
Early_gastrula,GO:0008094,9.28661503546803e-4,0.999955725012824,4,7,DNA-dependent ATPase activity,MF
Early_gastrula,GO:0003917,0.00161782906820066,0.999967699189243,3,4,"DNA topoisomerase type I (single strand cut, ATP-independent) activity",MF
Early_gastrula,GO:0051537,0.00295514827906591,0.999643270749594,5,14,"2 iron, 2 sulfur cluster binding",MF
Early_gastrula,GO:0008312,0.00411445367697716,0.999831829660843,3,5,7S RNA binding,MF
Early_gastrula,GO:0003938,0.00480069664218376,1,2,2,IMP dehydrogenase activity,MF
Early_gastrula,GO:0004642,0.00487210951236235,1,2,2,phosphoribosylformylglycinamidine synthase activity,MF
Early_gastrula,GO:0004018,0.00529644242933349,1,2,2,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity",MF
Early_gastrula,GO:0004748,0.00530972730877621,1,2,2,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",MF
Early_gastrula,GO:0003868,0.00533361258781791,1,2,2,4-hydroxyphenylpyruvate dioxygenase activity,MF
Early_gastrula,GO:0030337,0.00618459390678363,1,2,2,DNA polymerase processivity factor activity,MF
Early_gastrula,GO:0008093,0.00683253731149289,1,2,2,cytoskeletal anchor activity,MF
Early_gastrula,GO:0070840,0.00683253731149289,1,2,2,dynein complex binding,MF
Early_gastrula,GO:0004449,0.00738742566853295,0.999557180846937,3,6,isocitrate dehydrogenase (NAD+) activity,MF
Early_gastrula,GO:0016891,0.00843585781315278,1,2,2,"endoribonuclease activity, producing 5'-phosphomonoesters",MF
Early_gastrula,GO:0031072,0.014863179516236,0.998644410209497,3,8,heat shock protein binding,MF
Early_gastrula,GO:0004683,0.0151906696277659,0.999611922204987,2,3,calmodulin-dependent protein kinase activity,MF
Early_gastrula,GO:0016616,0.0162771362835384,0.998554197950547,3,7,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",MF
Early_gastrula,GO:0009055,0.017590164944489,0.995032900810885,7,34,electron transfer activity,MF
Early_gastrula,GO:0005525,0.0218699303149441,0.98577499589375694,41,373,GTP binding,MF
Early_gastrula,GO:0005471,0.0222529951538486,0.99930030097968,2,3,ATP:ADP antiporter activity,MF
Early_gastrula,GO:0005488,0.0222829185803396,0.997625057122016,3,8,binding,MF
Early_gastrula,GO:0070122,0.0224451344120619,0.996112545907999,4,16,isopeptidase activity,MF
Early_gastrula,GO:0003824,0.0243262255704614,0.98660734936635,22,176,catalytic activity,MF
Early_gastrula,GO:0003690,0.0245326987193682,0.99728521488584,3,8,double-stranded DNA binding,MF
Early_gastrula,GO:0003924,0.0246120232942222,0.984943046349355,31,270,GTPase activity,MF
Early_gastrula,GO:0000213,0.0250413026365872,0.999159768314193,2,3,tRNA-intron endonuclease activity,MF
Early_gastrula,GO:0003899,0.0271577049677771,0.994906650023802,4,18,DNA-directed 5'-3' RNA polymerase activity,MF
Early_gastrula,GO:0043565,0.0274803344301561,0.985777824262906,18,127,sequence-specific DNA binding,MF
Early_gastrula,GO:0004146,0.0316959691246249,0.998307809443264,2,4,dihydrofolate reductase activity,MF
Early_gastrula,GO:0001671,0.031810064204836,0.998298342965349,2,4,ATPase activator activity,MF
Early_gastrula,GO:0042803,0.0369703880720431,0.997850214492275,2,4,protein homodimerization activity,MF
Early_gastrula,GO:0050681,0.037820819072056,1,1,1,androgen receptor binding,MF
Early_gastrula,GO:0019825,0.0461905739913702,0.99275336480307,3,11,oxygen binding,MF
Early_gastrula,GO:0017128,0.0463631531244889,0.996473656106582,2,5,phospholipid scramblase activity,MF
Early_gastrula,GO:0003689,0.0475301386978508,1,1,1,DNA clamp loader activity,MF
Early_gastrula,GO:0004534,0.0486731475993412,1,1,1,5'-3' exoribonuclease activity,MF
Mid_gastrula,GO:0006334,1.94847382974552e-20,1,26,41,nucleosome assembly,BP
Mid_gastrula,GO:0006355,1.78981998629562e-7,1,54,465,"regulation of transcription, DNA-templated",BP
Mid_gastrula,GO:0006614,1.13140220289455e-6,0.999999974846237,6,9,SRP-dependent cotranslational protein targeting to membrane,BP
Mid_gastrula,GO:0051603,2.55589929130317e-6,0.999999925087426,6,10,proteolysis involved in cellular protein catabolic process,BP
Mid_gastrula,GO:0000398,1.02133485702725e-4,0.999986701107308,8,31,"mRNA splicing, via spliceosome",BP
Mid_gastrula,GO:0006164,0.00117784125418755,0.999963665593901,3,6,purine nucleotide biosynthetic process,BP
Mid_gastrula,GO:0006471,0.00374730977796652,0.999794714524201,3,8,protein ADP-ribosylation,BP
Mid_gastrula,GO:0042274,0.00552746492310709,0.999917408828036,2,3,ribosomal small subunit biogenesis,BP
Mid_gastrula,GO:0031145,0.00557226003018975,1,2,2,anaphase-promoting complex-dependent catabolic process,BP
Mid_gastrula,GO:0006357,0.00573423798461799,0.99885689320056,6,35,regulation of transcription by RNA polymerase II,BP
Mid_gastrula,GO:0006396,0.00579475374395724,0.99863576699031,7,49,RNA processing,BP
Mid_gastrula,GO:0008033,0.00622425410163511,0.99898318375505,5,25,tRNA processing,BP
Mid_gastrula,GO:0006397,0.00688217167352966,0.99856274518341,6,38,mRNA processing,BP
Mid_gastrula,GO:0051276,0.00753252424746713,0.999784469029152,2,5,chromosome organization,BP
Mid_gastrula,GO:0051225,0.00820392065796361,0.999336965069052,3,11,spindle assembly,BP
Mid_gastrula,GO:0006511,0.00890402651712048,0.997432703566834,8,70,ubiquitin-dependent protein catabolic process,BP
Mid_gastrula,GO:0042254,0.00908569350158033,0.998775790168127,4,18,ribosome biogenesis,BP
Mid_gastrula,GO:0140021,0.0103631465682986,0.999784336565127,2,3,mitochondrial ADP transmembrane transport,BP
Mid_gastrula,GO:1990544,0.0103631465682986,0.999784336565127,2,3,mitochondrial ATP transmembrane transport,BP
Mid_gastrula,GO:0042779,0.0106607424850515,0.999774775344702,2,3,tRNA 3'-trailer cleavage,BP
Mid_gastrula,GO:0006189,0.0114247019211606,0.99964850438823,2,4,'de novo' IMP biosynthetic process,BP
Mid_gastrula,GO:0000413,0.0117468922212184,0.998264868875565,4,20,protein peptidyl-prolyl isomerization,BP
Mid_gastrula,GO:0006094,0.0121072439871899,0.999615868295638,2,4,gluconeogenesis,BP
Mid_gastrula,GO:0006541,0.0143855261448914,0.999421392541999,2,5,glutamine metabolic process,BP
Mid_gastrula,GO:0016573,0.0174946096943437,0.998086014258384,3,12,histone acetylation,BP
Mid_gastrula,GO:0032508,0.0184218911206889,0.997944629402995,3,12,DNA duplex unwinding,BP
Mid_gastrula,GO:0006122,0.0192835414638661,0.999215223049141,2,4,"mitochondrial electron transport, ubiquinol to cytochrome c",BP
Mid_gastrula,GO:0017121,0.0193358785254183,0.999089253778407,2,5,plasma membrane phospholipid scrambling,BP
Mid_gastrula,GO:0006275,0.0219930309988657,0.998889773846482,2,5,regulation of DNA replication,BP
Mid_gastrula,GO:0046654,0.0222990484931362,0.998865899771099,2,5,tetrahydrofolate biosynthetic process,BP
Mid_gastrula,GO:0070897,0.022670729516424,0.998836657807153,2,5,transcription preinitiation complex assembly,BP
Mid_gastrula,GO:0000244,0.022696304890169,1,1,1,spliceosomal tri-snRNP complex assembly,BP
Mid_gastrula,GO:0006403,0.022696304890169,1,1,1,RNA localization,BP
Mid_gastrula,GO:0044782,0.0288162427937993,1,1,1,cilium organization,BP
Mid_gastrula,GO:0032784,0.0324065429225961,1,1,1,"regulation of DNA-templated transcription, elongation",BP
Mid_gastrula,GO:0006352,0.0360054290178695,0.994638670930644,3,14,"DNA-templated transcription, initiation",BP
Mid_gastrula,GO:0006685,0.0370639474171987,1,1,1,sphingomyelin catabolic process,BP
Mid_gastrula,GO:0016072,0.037245360563808,1,1,1,rRNA metabolic process,BP
Mid_gastrula,GO:0034470,0.037245360563808,1,1,1,ncRNA processing,BP
Mid_gastrula,GO:0023051,0.0395632938456658,1,1,1,regulation of signaling,BP
Mid_gastrula,GO:0030155,0.0395632938456658,1,1,1,regulation of cell adhesion,BP
Mid_gastrula,GO:0048024,0.0404832293239427,1,1,1,"regulation of mRNA splicing, via spliceosome",BP
Mid_gastrula,GO:0006729,0.0418897365880688,0.996990361666873,2,5,tetrahydrobiopterin biosynthetic process,BP
Mid_gastrula,GO:0006207,0.0420195145171578,0.996425433455452,2,8,'de novo' pyrimidine nucleobase biosynthetic process,BP
Mid_gastrula,GO:0006348,0.0427462080759405,1,1,1,chromatin silencing at telomere,BP
Mid_gastrula,GO:0006434,0.0429704489385165,1,1,1,seryl-tRNA aminoacylation,BP
Mid_gastrula,GO:0050794,0.0442399058595564,1,1,1,regulation of cellular process,BP
Mid_gastrula,GO:0006265,0.0449526145768135,0.996030734119973,2,8,DNA topological change,BP
Mid_gastrula,GO:0007411,0.0454698454068273,1,1,1,axon guidance,BP
Mid_gastrula,GO:0016319,0.0454698454068273,1,1,1,mushroom body development,BP
Mid_gastrula,GO:0016322,0.0454698454068273,1,1,1,neuron remodeling,BP
Mid_gastrula,GO:0031103,0.0454698454068273,1,1,1,axon regeneration,BP
Mid_gastrula,GO:0042752,0.0454698454068273,1,1,1,regulation of circadian rhythm,BP
Mid_gastrula,GO:0045475,0.0454698454068273,1,1,1,locomotor rhythm,BP
Mid_gastrula,GO:0048526,0.0454698454068273,1,1,1,imaginal disc-derived wing expansion,BP
Mid_gastrula,GO:0048842,0.0454698454068273,1,1,1,positive regulation of axon extension involved in axon guidance,BP
Mid_gastrula,GO:0051315,0.0469601199466606,1,1,1,attachment of mitotic spindle microtubules to kinetochore,BP
Mid_gastrula,GO:0000165,0.0473365324125203,1,1,1,MAPK cascade,BP
Mid_gastrula,GO:0010387,0.048022774810904,1,1,1,COP9 signalosome assembly,BP
Mid_gastrula,GO:0018095,0.0481198094422064,1,1,1,protein polyglutamylation,BP
Mid_gastrula,GO:0009264,0.0481368228418692,1,1,1,deoxyribonucleotide catabolic process,BP
Mid_gastrula,GO:0043484,0.0482238749933663,1,1,1,regulation of RNA splicing,BP
Mid_gastrula,GO:0002092,0.0489872153779751,1,1,1,positive regulation of receptor internalization,BP
Mid_gastrula,GO:0097061,0.0489872153779751,1,1,1,dendritic spine organization,BP
Mid_gastrula,GO:0097062,0.0489872153779751,1,1,1,dendritic spine maintenance,BP
Mid_gastrula,GO:0000786,3.99740839113964e-24,1,30,46,nucleosome,CC
Mid_gastrula,GO:0005634,1.41245095178065e-13,1,56,379,nucleus,CC
Mid_gastrula,GO:0005839,1.16360836545411e-6,0.999999974000821,6,9,proteasome core complex,CC
Mid_gastrula,GO:0071011,1.54002465416477e-4,1,3,3,precatalytic spliceosome,CC
Mid_gastrula,GO:0046540,0.00138606369449665,0.999961771997621,3,5,U4/U6 x U5 tri-snRNP complex,CC
Mid_gastrula,GO:0005786,0.0023630610068954,1,2,2,"signal recognition particle, endoplasmic reticulum targeting",CC
Mid_gastrula,GO:0070652,0.00273967535058219,0.9998741639185,3,7,HAUS complex,CC
Mid_gastrula,GO:0048500,0.00748598486513623,0.999868847562237,2,3,signal recognition particle,CC
Mid_gastrula,GO:0005680,0.00773585327902979,0.999447840631343,3,8,anaphase-promoting complex,CC
Mid_gastrula,GO:0005750,0.011016992711824901,0.999763137416733,2,3,mitochondrial respiratory chain complex III,CC
Mid_gastrula,GO:0005682,0.022696304890169,1,1,1,U5 snRNP,CC
Mid_gastrula,GO:0071005,0.022696304890169,1,1,1,U2-type precatalytic spliceosome,CC
Mid_gastrula,GO:0043625,0.0407074985797278,1,1,1,delta DNA polymerase complex,CC
Mid_gastrula,GO:0005667,0.0409594546872443,0.993396033290833,3,17,transcription regulator complex,CC
Mid_gastrula,GO:0031307,0.0412459152966386,1,1,1,integral component of mitochondrial outer membrane,CC
Mid_gastrula,GO:0000974,0.0428118996479409,1,1,1,Prp19 complex,CC
Mid_gastrula,GO:0005838,0.0462538039649336,1,1,1,proteasome regulatory particle,CC
Mid_gastrula,GO:0031213,0.0474506596029747,1,1,1,RSF complex,CC
Mid_gastrula,GO:0036396,0.0476315631686747,1,1,1,RNA N6-methyladenosine methyltransferase complex,CC
Mid_gastrula,GO:0034457,0.0480048910739786,1,1,1,Mpp10 complex,CC
Mid_gastrula,GO:0031464,0.0481695991576286,1,1,1,Cul4A-RING E3 ubiquitin ligase complex,CC
Mid_gastrula,GO:0005751,0.0485687471264084,1,1,1,mitochondrial respiratory chain complex IV,CC
Mid_gastrula,GO:0014069,0.0489872153779751,1,1,1,postsynaptic density,CC
Mid_gastrula,GO:0032588,0.0489872153779751,1,1,1,trans-Golgi network membrane,CC
Mid_gastrula,GO:0098842,0.0489872153779751,1,1,1,postsynaptic early endosome,CC
Mid_gastrula,GO:0003677,7.25180178824105e-20,1,103,690,DNA binding,MF
Mid_gastrula,GO:0003723,7.88030354965174e-7,0.999999749306959,30,239,RNA binding,MF
Mid_gastrula,GO:0003676,1.22754160819275e-5,0.999992790330669,103,1224,nucleic acid binding,MF
Mid_gastrula,GO:0008312,2.9790285766645e-5,0.999999690696554,4,5,7S RNA binding,MF
Mid_gastrula,GO:0003918,5.3116626285294e-5,1,3,3,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",MF
Mid_gastrula,GO:0009055,5.43885189111745e-5,0.999992500294755,9,34,electron transfer activity,MF
Mid_gastrula,GO:0004298,5.49872358823897e-4,0.999955021984491,5,14,threonine-type endopeptidase activity,MF
Mid_gastrula,GO:0046982,0.00130872334449742,0.99973594723195,8,43,protein heterodimerization activity,MF
Mid_gastrula,GO:0003700,0.00167971317134882,0.999269412624322,22,201,DNA-binding transcription factor activity,MF
Mid_gastrula,GO:0004642,0.00177036403974383,1,2,2,phosphoribosylformylglycinamidine synthase activity,MF
Mid_gastrula,GO:0003938,0.00178898180799228,1,2,2,IMP dehydrogenase activity,MF
Mid_gastrula,GO:0030942,0.0023630610068954,1,2,2,endoplasmic reticulum signal peptide binding,MF
Mid_gastrula,GO:0004613,0.00239378193349647,1,2,2,phosphoenolpyruvate carboxykinase (GTP) activity,MF
Mid_gastrula,GO:0030337,0.00266392145199929,1,2,2,DNA polymerase processivity factor activity,MF
Mid_gastrula,GO:0008093,0.00301132138522737,1,2,2,cytoskeletal anchor activity,MF
Mid_gastrula,GO:0070840,0.00301132138522737,1,2,2,dynein complex binding,MF
Mid_gastrula,GO:0016891,0.00391027437985343,1,2,2,"endoribonuclease activity, producing 5'-phosphomonoesters",MF
Mid_gastrula,GO:0051537,0.00394595957036028,0.999602794655492,4,14,"2 iron, 2 sulfur cluster binding",MF
Mid_gastrula,GO:0016616,0.00511861467387058,0.999705189809663,3,7,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",MF
Mid_gastrula,GO:0019904,0.00535915766692279,0.999665719627064,3,8,protein domain specific binding,MF
Mid_gastrula,GO:0004683,0.00627432239422995,0.999899817329265,2,3,calmodulin-dependent protein kinase activity,MF
Mid_gastrula,GO:0005471,0.0103631465682986,0.999784336565127,2,3,ATP:ADP antiporter activity,MF
Mid_gastrula,GO:0003824,0.0108196623600201,0.994998682964533,17,176,catalytic activity,MF
Mid_gastrula,GO:0016274,0.0127968958037811,0.998780242836928,3,11,protein-arginine N-methyltransferase activity,MF
Mid_gastrula,GO:0004146,0.0139750247965896,0.999521451590313,2,4,dihydrofolate reductase activity,MF
Mid_gastrula,GO:0042803,0.0170063831331452,0.999353159255026,2,4,protein homodimerization activity,MF
Mid_gastrula,GO:0004402,0.0176477289783084,0.998062866657249,3,12,histone acetyltransferase activity,MF
Mid_gastrula,GO:0017025,0.0193067554381628,0.999091360955005,2,5,TBP-class protein binding,MF
Mid_gastrula,GO:0017128,0.0193358785254183,0.999089253778407,2,5,phospholipid scramblase activity,MF
Mid_gastrula,GO:0050681,0.022696304890169,1,1,1,androgen receptor binding,MF
Mid_gastrula,GO:0016301,0.0258848651249323,0.993764533531563,5,33,kinase activity,MF
Mid_gastrula,GO:0016639,0.0276579443988093,0.99841906579471,2,5,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",MF
Mid_gastrula,GO:0000981,0.0317479413463388,0.984207486077836,15,149,"DNA-binding transcription factor activity, RNA polymerase II-specific",MF
Mid_gastrula,GO:0004017,0.0333051629531526,0.997715838736538,2,6,adenylate kinase activity,MF
Mid_gastrula,GO:0004070,0.0350299608476129,1,1,1,aspartate carbamoyltransferase activity,MF
Mid_gastrula,GO:0004767,0.0370639474171987,1,1,1,sphingomyelin phosphodiesterase activity,MF
Mid_gastrula,GO:0003883,0.038259038895372,1,1,1,CTP synthase activity,MF
Mid_gastrula,GO:0008094,0.040630532535011,0.996726929052752,2,7,DNA-dependent ATPase activity,MF
Mid_gastrula,GO:0015269,0.0422525169949461,0.996696177521327,2,6,calcium-activated potassium channel activity,MF
Mid_gastrula,GO:0004828,0.0429704489385165,1,1,1,serine-tRNA ligase activity,MF
